id,year_recorded,month_recorded,day_recorded,age_of_pump,date_recorded_distance_days_20140101,funder_num,installer_num,wpt_name_num,basin_num,subvillage_num,region_num,lga_num,ward_num,public_meeting_num,recorded_by_num,scheme_management_num,scheme_name_num,permit_num,extraction_type_num,extraction_type_group_num,extraction_type_class_num,management_num,management_group_num,payment_num,payment_type_num,water_quality_num,quality_group_num,quantity_num,quantity_group_num,source_num,source_type_num,source_class_num,waterpoint_type_num,waterpoint_type_group_num
10119,2011,8,11,28,874,377,443,23831,2,4628,15,113,1409,1,0,8,1881,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
6607,2013,2,22,1,313,508,309,16299,5,1970,6,84,198,1,0,9,262,0,3,1,0,10,4,3,1,6,2,1,1,8,6,0,1,1
17198,2012,10,20,2012,438,508,443,33119,3,20476,19,94,1995,0,0,8,1366,1,6,10,5,7,4,0,2,6,2,1,1,0,1,1,2,1
57604,2011,7,18,27,898,377,443,21085,3,19755,15,113,1109,1,0,8,1439,1,3,1,0,7,4,5,3,6,2,2,2,6,4,1,1,1
15591,2013,2,24,5,311,487,230,12660,5,8586,6,16,955,1,0,11,1233,1,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
35030,2011,8,8,2011,877,574,672,1510,4,733,13,67,534,2,0,8,0,1,9,6,3,7,4,0,2,7,5,4,4,7,5,0,6,5
1602,2011,2,27,1,1039,30,83,27590,8,19815,11,36,685,1,0,10,0,1,8,5,1,11,4,0,2,4,4,1,1,7,5,0,4,3
44175,2011,4,4,2011,1003,1443,340,24890,8,14313,2,14,655,1,0,8,0,0,8,5,1,7,4,0,2,4,4,1,1,7,5,0,4,3
34772,2013,4,4,13,272,508,443,35914,5,13140,0,0,728,1,0,8,2009,1,3,1,0,7,4,4,5,6,2,2,2,8,6,0,1,1
60568,2011,7,7,2011,909,0,0,23342,1,11991,10,100,1353,1,0,8,645,2,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
30334,2011,3,11,2011,1027,2107,362,43411,8,0,2,43,1874,1,0,8,1484,1,14,10,5,7,4,0,2,4,4,1,1,3,0,0,2,1
46063,2013,2,4,1,331,740,958,21464,5,4752,0,0,693,1,0,8,0,1,14,10,5,7,4,0,2,6,2,1,1,3,0,0,1,1
68082,2013,2,23,15,312,574,672,34841,4,19404,9,103,586,2,0,3,0,1,3,1,0,1,1,6,6,6,2,3,3,5,3,1,1,1
51738,2013,4,3,11,273,29,81,5413,5,18333,0,65,653,1,0,8,1221,1,3,1,0,7,4,6,6,6,2,2,2,6,4,1,1,1
263,2011,7,29,2011,887,2109,443,7787,4,4469,4,7,1695,1,0,8,0,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,5,4
34532,2011,3,26,2011,1012,0,0,43411,1,3937,10,21,1151,1,0,8,0,0,4,2,1,7,4,6,6,4,4,1,1,3,0,0,4,3
18645,2013,11,3,2,59,1842,1923,42269,5,12693,6,101,759,1,0,12,2022,1,3,1,0,8,0,3,1,6,2,1,1,6,4,1,1,1
1137,2011,3,18,4,1020,1443,1577,6409,8,10126,14,3,987,0,0,5,0,0,14,10,5,4,0,4,5,6,2,1,1,3,0,0,1,1
8187,2012,10,12,2012,446,2109,2297,44559,0,16391,17,58,113,1,0,10,0,0,8,5,1,11,4,1,4,6,2,1,1,7,5,0,4,3
59135,2012,10,30,5,428,1506,1625,40379,4,18163,9,82,239,0,0,4,0,1,3,1,0,3,2,4,5,6,2,1,1,2,4,1,2,1
23404,2011,3,12,33,1026,508,443,23188,5,2166,20,52,1797,1,0,8,2484,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
33150,2011,7,18,36,898,1859,1947,11778,2,13784,15,75,1390,0,0,7,787,1,3,1,0,5,0,0,2,6,2,1,1,8,6,0,1,1
18511,2011,3,28,39,1010,508,443,18226,5,321,20,52,2071,1,0,8,904,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
73329,2013,7,3,14,182,487,230,447,5,14290,6,16,1091,1,0,11,1149,1,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
73192,2011,2,28,3,1038,23,443,15822,6,2950,3,91,323,1,0,8,471,0,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
67741,2013,2,11,9,324,222,247,45426,3,14063,5,28,1447,1,0,12,0,0,3,1,0,7,4,0,2,6,2,1,1,5,3,1,1,1
43292,2013,2,19,25,316,1292,1419,28926,3,17946,5,28,1820,1,0,12,1071,1,3,1,0,9,4,4,5,6,2,1,1,6,4,1,1,1
72788,2013,3,20,13,287,508,443,8704,5,7316,0,0,1296,1,0,8,173,1,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
61551,2013,1,20,4,346,2117,443,43411,4,7996,9,10,1574,0,0,4,0,0,3,1,0,3,2,6,6,6,2,3,3,5,3,1,1,1
17789,2012,10,22,21,436,744,1168,40513,4,18282,9,97,1268,1,0,5,1705,0,14,10,5,7,4,4,5,6,2,1,1,2,4,1,1,1
40009,2011,7,28,29,888,627,272,16314,2,15909,15,92,571,1,0,8,645,1,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1
33599,2011,3,25,21,1013,508,340,45683,1,3400,3,55,84,1,0,9,213,0,3,1,0,10,4,3,1,6,2,1,1,8,6,0,1,1
18995,2011,7,8,2011,908,508,443,15225,4,8535,4,7,461,1,0,8,0,1,9,6,3,7,4,0,2,6,2,2,2,7,5,0,4,3
42047,2012,11,3,2012,424,1982,443,32923,4,4060,13,54,1276,1,0,0,0,1,15,11,1,7,4,5,3,4,4,2,2,7,5,0,4,3
67141,2011,4,12,2011,995,0,0,12181,6,10757,10,59,177,1,0,8,0,1,3,1,0,7,4,3,1,6,2,2,2,6,4,1,1,1
1661,2011,3,23,2011,1015,294,443,45683,6,2893,3,79,907,1,0,8,0,0,15,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
54893,2011,7,26,2011,890,1703,1780,9270,4,18961,4,81,1669,1,0,8,1993,1,6,10,5,7,4,0,2,6,2,1,1,8,6,0,1,1
46857,2012,10,23,2012,435,1600,443,16388,0,1228,17,40,50,1,0,10,0,0,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
47355,2013,6,3,14,212,487,230,547,5,20787,6,16,1092,1,0,11,1149,1,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
71793,2011,3,17,3,1021,2107,443,5570,8,9293,14,29,1979,1,0,12,0,1,14,10,5,7,4,0,2,4,4,1,1,3,0,0,6,5
43387,2013,2,3,9,332,2109,1765,4366,0,3309,18,23,328,1,0,8,0,1,0,0,1,7,4,5,3,6,2,1,1,3,0,0,4,3
44743,2011,2,18,1,1048,2107,2290,45087,8,12784,14,69,1282,1,0,8,1616,0,9,6,3,7,4,0,2,4,4,1,1,3,0,0,6,5
33357,2011,2,28,6,1038,1697,1775,45683,1,9125,3,91,929,1,0,9,1165,1,3,1,0,10,4,2,0,6,2,1,1,8,6,0,1,1
21868,2013,3,17,13,290,0,0,40622,5,18360,0,0,1335,0,0,11,2,2,3,1,0,9,4,0,2,6,2,2,2,8,6,0,1,1
29768,2013,3,17,13,290,0,0,13380,0,10364,0,70,1027,1,0,9,1202,2,14,10,5,10,4,4,5,6,2,2,2,3,0,0,1,1
42053,2011,4,4,30,1003,508,443,22303,5,8010,20,52,1991,1,0,8,534,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
26585,2011,7,9,2011,907,574,443,42846,4,8535,4,7,461,1,0,8,0,1,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
41862,2011,3,10,2011,1028,809,895,45683,6,9589,3,79,1743,1,0,8,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
37361,2013,1,18,33,348,1859,1940,3982,3,2783,15,75,1246,1,0,8,760,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
41897,2012,10,3,2012,455,465,443,20882,0,1563,17,25,407,1,0,0,0,1,9,6,3,6,3,6,6,7,5,4,4,3,0,0,6,5
42244,2011,4,18,2011,989,0,0,4469,1,3521,10,100,476,1,0,8,2425,2,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
55338,2012,10,12,2012,446,2107,2290,25842,0,19399,17,104,374,1,0,8,0,1,9,6,3,7,4,0,2,6,2,1,1,3,0,0,6,5
3315,2013,1,24,25,342,438,571,45047,7,20121,7,85,1313,1,0,8,0,0,9,6,3,7,4,0,2,4,4,1,1,7,5,0,6,5
62411,2011,3,21,0,1017,237,334,15925,6,7386,11,36,631,1,0,8,587,1,3,1,0,11,4,5,3,6,2,1,1,6,4,1,6,5
44380,2013,2,24,2013,311,1272,443,16009,4,2608,17,58,810,1,0,10,0,0,8,5,1,11,4,0,2,6,2,3,3,7,5,0,4,3
67518,2011,2,26,11,1040,809,340,45683,1,3528,3,55,923,1,0,8,517,0,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
14299,2013,3,23,13,284,1,2,15572,8,13766,1,20,784,2,0,5,0,0,14,10,5,4,0,4,5,6,2,1,1,3,0,0,1,1
49562,2011,3,15,4,1023,1549,2402,45683,1,17575,3,51,295,1,0,8,2389,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
56390,2011,3,15,3,1023,1697,1864,8228,6,17588,3,91,1412,1,0,8,0,0,12,9,4,7,4,0,2,6,2,0,0,1,0,0,4,3
6721,2013,2,11,9,324,2109,1765,33208,0,10097,18,23,2015,1,0,8,0,1,0,0,1,7,4,3,1,6,2,1,1,3,0,0,4,3
45466,2012,10,22,2012,436,2109,2297,1642,3,967,17,9,2037,2,0,8,0,0,9,6,3,7,4,6,6,6,2,0,0,7,5,0,6,5
34430,2011,3,8,11,1030,508,635,45683,6,2189,3,34,2003,1,0,8,0,1,9,6,3,7,4,0,2,6,2,1,1,3,0,0,4,3
25314,2013,3,15,13,292,0,0,44949,0,10098,0,70,238,0,0,9,614,2,3,1,0,10,4,0,2,6,2,1,1,8,6,0,1,1
14119,2011,3,3,3,1035,2038,443,36111,6,17852,14,99,2049,1,0,8,0,1,9,6,3,7,4,0,2,6,2,1,1,3,0,0,6,5
8218,2011,7,31,2011,885,508,443,31051,4,17677,4,26,424,1,0,10,686,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
58826,2013,1,23,2013,343,2109,357,43868,3,14873,19,94,491,0,0,8,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
3347,2013,12,2,4,30,1041,1265,43411,5,15596,6,101,1321,1,0,8,1497,1,8,5,1,7,4,0,2,0,0,1,1,7,5,0,4,3
65209,2011,8,11,2011,874,809,895,33480,2,13580,10,62,416,0,0,8,0,0,8,5,1,7,4,5,3,6,2,2,2,7,5,0,4,3
15149,2013,3,14,13,293,0,0,43828,5,18339,0,1,1611,0,0,11,2,2,14,10,5,9,4,4,5,6,2,2,2,3,0,0,1,1
58611,2011,3,20,2011,1018,2065,340,3655,8,0,2,43,1772,1,0,8,2320,0,7,4,2,7,4,4,5,4,4,0,0,3,0,0,2,1
48750,2012,10,22,40,436,1091,1168,42556,4,650,9,118,1951,1,0,8,1713,0,14,10,5,7,4,4,5,6,2,1,1,2,4,1,2,1
35674,2013,1,25,32,341,508,443,45645,7,6533,7,37,1214,1,0,0,0,0,8,5,1,7,4,6,6,4,4,1,1,7,5,0,4,3
41961,2011,4,20,37,987,508,443,44234,6,3100,3,91,300,1,0,8,2821,1,3,1,0,7,4,4,5,6,2,0,0,8,6,0,1,1
48812,2013,7,3,25,182,294,443,26602,7,14124,16,111,1422,1,0,8,0,1,4,2,1,7,4,5,3,6,2,0,0,7,5,0,4,3
60551,2013,2,3,12,332,1368,1497,11667,3,18887,5,28,1833,1,0,12,1815,1,3,1,0,9,4,3,1,6,2,1,1,6,4,1,2,1
42318,2013,2,23,2013,312,1272,443,41636,4,14466,17,58,1679,1,0,10,0,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
17295,2011,3,29,2,1009,237,616,11303,8,4042,11,36,608,1,0,8,792,1,3,1,0,7,4,4,5,6,2,1,1,8,6,0,1,1
3024,2013,1,29,2013,337,1842,443,39104,4,17099,17,5,843,0,0,10,0,0,8,5,1,11,4,0,2,6,2,2,2,7,5,0,4,3
31612,2011,3,20,28,1018,508,443,39185,5,16498,20,80,1971,1,0,8,0,0,0,0,1,7,4,0,2,4,4,3,3,7,5,0,4,3
19598,2011,4,21,2011,986,0,0,17422,1,6167,10,100,1941,1,0,8,312,2,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
71357,2013,1,22,35,344,508,443,26816,3,5247,5,28,1973,1,0,12,1480,1,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
56135,2013,1,20,7,346,698,996,1330,7,12570,7,98,892,1,0,8,0,1,5,3,1,7,4,4,5,4,4,1,1,3,0,0,4,3
64604,2011,7,11,2011,905,1443,2134,17450,4,17273,4,89,612,1,0,8,1020,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
25672,2013,5,3,5,243,201,443,11875,5,6028,6,73,736,1,0,11,934,1,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
44392,2011,7,4,33,912,1962,443,8886,6,6460,3,91,1186,1,0,9,2861,1,3,1,0,10,4,3,1,6,2,1,1,6,4,1,1,1
48738,2011,3,9,31,1029,1268,1655,15175,8,8312,11,83,1394,1,0,8,0,1,9,6,3,7,4,0,2,6,2,2,2,7,5,0,6,5
58474,2011,8,7,2011,878,698,820,13409,4,17629,13,67,1149,2,0,8,0,1,0,0,1,7,4,0,2,6,2,1,1,3,0,0,4,3
37377,2011,4,12,2011,995,294,385,13766,6,8973,10,60,383,0,0,8,0,0,3,1,0,11,4,5,3,6,2,1,1,6,4,1,1,1
40319,2011,3,10,11,1028,809,895,45683,6,8626,3,79,1743,0,0,8,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
38029,2013,2,4,20,331,775,443,24090,3,19207,5,30,1677,1,0,8,2397,0,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
53170,2011,7,19,2011,897,0,0,22236,1,15449,10,100,528,1,0,8,645,2,3,1,0,7,4,0,2,6,2,1,1,6,4,1,1,1
50190,2011,3,23,11,1015,1550,1708,6284,8,5560,11,72,1136,1,0,8,0,1,15,11,1,7,4,4,5,4,4,1,1,7,5,0,4,3
66802,2012,10,25,27,433,1091,2282,15001,4,8574,9,97,1702,2,0,8,1707,0,14,10,5,7,4,6,6,6,2,1,1,2,4,1,2,1
74030,2011,2,25,28,1041,294,384,45683,6,12822,3,24,951,1,0,8,1228,1,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
14612,2011,8,23,2011,862,1842,1923,45426,4,14420,13,15,1685,1,0,8,0,1,9,6,3,7,4,0,2,6,2,2,2,5,3,1,1,1
39928,2011,3,8,6,1030,508,443,30424,6,20456,11,35,187,1,0,0,0,1,9,6,3,7,4,0,2,6,2,2,2,7,5,0,6,5
7471,2011,7,8,2011,908,1579,1733,41521,4,2623,4,89,594,0,0,4,1676,0,11,7,1,3,2,0,2,0,0,2,2,6,4,1,1,1
48430,2011,8,18,33,867,381,443,3324,2,5395,15,113,841,1,0,8,0,0,3,1,0,7,4,0,2,6,2,0,0,6,4,1,6,5
34984,2013,2,26,5,309,788,977,27371,0,18735,6,96,1571,1,0,1,350,1,3,1,0,0,0,3,1,6,2,2,2,8,6,0,1,1
8786,2013,2,22,15,313,294,0,23821,7,12022,16,120,1425,0,0,8,0,0,15,11,1,7,4,0,2,6,2,2,2,3,0,0,4,3
2751,2011,3,20,2011,1018,2107,1695,41767,8,0,2,43,1772,1,0,8,2320,0,14,10,5,7,4,4,5,4,4,2,2,3,0,0,2,1
60578,2013,3,26,23,281,2109,443,34317,5,11123,0,0,1763,1,0,8,1101,1,3,1,0,7,4,0,2,6,2,2,2,8,6,0,6,5
17632,2011,3,6,2011,1032,1132,1325,23396,5,1327,20,95,137,1,0,5,0,0,9,6,3,4,0,0,2,6,2,3,3,7,5,0,6,5
20077,2011,3,12,3,1026,340,443,33117,5,7400,20,95,1511,1,0,8,1975,0,14,10,5,7,4,4,5,6,2,1,1,3,0,0,2,1
49407,2011,7,9,2011,907,1047,439,39884,4,7729,4,81,1413,1,0,8,0,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,5,4
20427,2012,10,29,2012,429,1842,443,44793,4,18145,17,5,89,1,0,10,0,0,8,5,1,11,4,1,4,6,2,2,2,7,5,0,4,3
71368,2011,7,27,16,889,574,443,45683,4,164,13,121,1426,1,0,0,0,1,9,6,3,7,4,0,2,6,2,2,2,7,5,0,6,5
71308,2013,2,16,10,319,508,443,45683,0,2521,8,2,255,1,0,8,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
18764,2011,2,18,11,1048,1443,443,45683,6,9589,3,79,969,1,0,8,0,1,15,11,1,7,4,0,2,6,2,1,1,1,0,0,4,3
9785,2013,2,15,3,320,714,380,402,8,165,8,41,1126,0,0,1,989,0,14,10,5,4,0,4,5,4,4,2,2,3,0,0,2,1
1743,2011,4,21,35,986,1430,1575,5877,8,14397,11,36,155,1,0,8,0,1,15,11,1,7,4,3,1,6,2,2,2,7,5,0,4,3
49976,2011,8,2,17,883,1571,443,27539,3,17065,15,92,478,0,0,8,0,0,4,2,1,7,4,0,2,6,2,1,1,3,0,0,4,3
5142,2012,10,25,2012,433,179,216,45426,0,21024,19,19,330,1,0,5,236,0,9,6,3,4,0,0,2,6,2,1,1,5,3,1,1,1
13224,2013,1,25,28,341,508,443,43411,7,12079,7,37,1214,2,0,0,0,1,8,5,1,7,4,6,6,6,2,1,1,7,5,0,4,3
38073,2013,3,27,43,280,508,443,43411,5,19643,0,0,1483,1,0,8,2290,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,6,5
35711,2013,3,26,37,281,508,638,38886,5,14453,6,101,1939,1,0,12,397,1,3,1,0,7,4,3,1,6,2,2,2,8,6,0,2,1
3988,2011,8,18,2011,867,574,443,32489,3,3733,13,15,942,1,0,8,0,1,9,6,3,7,4,6,6,6,2,2,2,7,5,0,6,5
9205,2013,2,4,3,331,508,443,24588,3,6186,5,30,1677,1,0,8,2396,0,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
46171,2011,3,3,2,1035,2038,443,7520,6,6958,14,99,2049,1,0,8,0,1,7,4,2,7,4,4,5,4,4,1,1,3,0,0,2,1
15001,2011,3,3,4,1035,757,443,30418,5,20104,20,80,931,1,0,8,1058,0,3,1,0,7,4,4,5,4,4,2,2,3,0,0,1,1
33206,2013,3,21,13,286,1416,443,20586,5,19662,6,73,2027,1,0,8,2690,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
46425,2011,7,16,2011,900,0,439,14926,4,7712,4,81,615,1,0,8,0,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
74099,2011,3,12,1,1026,1443,2221,5667,8,11321,14,3,148,0,0,9,255,1,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
14041,2011,7,27,8,889,1788,2017,19067,2,12929,15,92,718,1,0,8,0,0,15,11,1,7,4,2,0,4,4,1,1,3,0,0,4,3
43989,2012,11,7,2012,420,574,443,30180,4,9767,13,54,1612,1,0,0,0,1,9,6,3,7,4,0,2,6,2,2,2,7,5,0,4,3
28795,2011,8,5,2011,880,0,0,42831,4,8568,4,8,486,2,0,0,0,0,3,1,0,7,4,6,6,7,5,4,4,5,3,1,1,1
50777,2011,3,20,13,1018,1440,398,3160,8,200,14,29,598,0,0,12,2754,1,7,4,2,4,0,4,5,6,2,1,1,6,4,1,1,1
3325,2011,7,6,2011,910,809,895,3010,1,18271,10,62,1742,1,0,8,0,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3
42215,2011,2,26,27,1040,508,1655,35213,8,12229,11,83,1450,1,0,8,2729,1,9,6,3,7,4,0,2,4,4,2,2,7,5,0,6,5
29920,2012,12,13,2012,384,1792,1179,27186,3,20958,19,115,501,0,0,8,1748,1,9,6,3,7,4,0,2,6,2,0,0,8,6,0,1,1
42826,2013,2,20,13,315,1691,1773,43868,5,19849,8,108,1192,1,0,12,1558,1,14,10,5,8,0,4,5,6,2,1,1,3,0,0,1,1
55212,2013,6,3,4,212,2,1979,15323,5,2307,6,73,667,0,0,9,643,1,3,1,0,10,4,4,5,6,2,2,2,8,6,0,6,5
39537,2013,1,22,23,344,0,0,209,0,9591,18,109,1882,1,0,8,0,2,9,6,3,7,4,6,6,7,5,0,0,7,5,0,6,5
43814,2013,2,26,1,309,508,443,9320,5,485,8,108,1768,1,0,12,2308,1,14,10,5,8,0,4,5,6,2,1,1,3,0,0,2,1
58252,2013,3,28,3,279,2109,2293,24767,5,8504,6,101,1013,1,0,12,1064,1,3,1,0,7,4,3,1,6,2,2,2,8,6,0,1,1
48764,2013,1,4,11,362,508,443,19481,5,11712,0,0,1437,1,0,8,2435,1,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
66818,2013,1,31,2013,335,508,638,42380,4,17521,17,58,1700,1,0,12,1435,0,3,1,0,8,0,4,5,6,2,1,1,0,1,1,2,1
30532,2012,10,11,2012,447,1600,2198,3181,0,14617,17,64,1485,1,0,10,2163,1,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
53458,2011,2,19,39,1047,1509,1628,36675,6,18183,14,99,995,1,0,8,2383,1,7,4,2,7,4,0,2,6,2,1,1,6,4,1,1,1
50722,2013,2,7,14,328,1730,443,45556,7,6747,16,86,893,0,0,10,0,0,15,11,1,11,4,0,2,6,2,1,1,7,5,0,4,3
18154,2011,3,12,2011,1026,508,600,38894,6,15484,2,11,289,1,0,8,458,1,7,4,2,7,4,6,6,6,2,0,0,3,0,0,2,1
17719,2013,1,29,31,337,445,567,43944,7,19922,12,116,767,1,0,11,193,1,14,10,5,7,4,0,2,6,2,0,0,3,0,0,2,1
5930,2011,2,27,13,1039,326,420,35726,8,12810,11,36,685,1,0,8,792,1,14,10,5,11,4,4,5,6,2,1,1,3,0,0,1,1
57520,2012,10,22,2012,436,1911,2057,26563,3,3008,19,107,1984,0,0,3,0,1,4,2,1,1,1,0,2,6,2,0,0,7,5,0,4,3
51351,2011,3,19,4,1019,1443,457,36411,8,9945,14,3,987,1,0,1,169,1,6,10,5,4,0,4,5,6,2,2,2,6,4,1,1,1
66807,2011,3,9,22,1029,294,384,45683,6,12561,3,24,1000,1,0,9,1294,1,3,1,0,10,4,2,0,6,2,1,1,8,6,0,1,1
43438,2011,3,25,17,1013,294,373,1875,8,7874,14,3,2091,1,0,1,169,1,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
20409,2013,2,25,39,310,508,443,11937,5,7688,6,73,694,0,0,8,1010,1,3,1,0,7,4,6,6,6,2,2,2,8,6,0,6,5
28130,2011,7,28,2011,888,1254,1249,41870,4,19167,13,54,60,1,0,8,0,1,4,2,1,7,4,0,2,6,2,1,1,3,0,0,4,3
71135,2011,2,21,2,1045,614,443,45683,6,6067,3,24,917,1,0,8,489,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
30875,2011,3,28,2011,1010,294,385,6305,2,3354,10,60,452,1,0,8,0,1,3,1,0,11,4,5,3,0,0,2,2,6,4,1,1,1
9213,2012,11,4,2012,423,2109,2297,37968,4,15360,17,58,1940,1,0,10,1431,0,3,1,0,11,4,3,1,6,2,3,3,0,1,1,1,1
33341,2011,3,25,2011,1013,0,0,28205,1,19540,10,21,444,1,0,8,0,0,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
51458,2013,1,28,31,338,445,567,42373,7,19477,12,116,1216,1,0,11,193,1,14,10,5,7,4,0,2,6,2,0,0,3,0,0,2,1
7648,2013,2,5,25,330,782,973,3082,0,10097,18,56,1198,1,0,0,0,0,8,5,1,7,4,4,5,6,2,1,1,7,5,0,4,3
63666,2012,10,19,2012,439,399,500,42518,0,575,17,40,1932,0,0,4,0,0,9,6,3,3,2,6,6,6,2,3,3,5,3,1,6,5
21366,2011,7,21,3,895,63,443,40567,4,17600,13,121,366,2,0,0,0,1,8,5,1,7,4,0,2,6,2,2,2,7,5,0,4,3
18911,2011,3,25,2011,1013,247,340,12042,8,0,2,43,804,1,0,8,1624,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
61076,2013,2,2,5,333,888,1016,34780,7,11681,12,57,1170,1,0,8,0,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
26404,2013,3,4,9,303,792,985,12703,5,19094,6,73,1027,1,0,1,1874,1,14,10,5,0,0,3,1,6,2,1,1,3,0,0,1,1
38350,2011,3,14,2011,1024,2107,362,29732,8,0,2,43,2094,1,0,8,1099,0,14,10,5,7,4,4,5,4,4,1,1,3,0,0,2,1
16368,2011,4,17,8,990,227,249,2895,8,10087,11,36,1381,1,0,7,0,1,15,11,1,5,0,3,1,4,4,2,2,7,5,0,4,3
20258,2013,1,17,6,349,698,996,36563,7,84,7,98,1579,1,0,8,0,1,5,3,1,7,4,4,5,6,2,1,1,3,0,0,4,3
7859,2012,10,29,2012,429,2109,2297,1750,3,1203,17,9,375,2,0,10,0,1,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
4405,2011,3,9,6,1029,508,443,19217,8,11885,11,83,1394,1,0,8,0,1,15,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
13917,2013,2,18,11,317,731,947,25564,5,17192,6,101,2073,1,0,8,2170,1,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
37518,2013,1,30,37,336,508,638,13733,3,19265,5,28,1834,1,0,12,731,1,3,1,0,9,4,0,2,6,2,2,2,8,6,0,2,1
16777,2011,3,9,16,1029,328,443,8015,6,10343,11,122,425,1,0,9,584,1,3,1,0,11,4,3,1,6,2,1,1,8,6,0,1,1
60400,2013,2,25,11,310,1842,2268,34142,5,10097,8,41,652,1,0,8,2542,0,14,10,5,7,4,4,5,4,4,2,2,3,0,0,6,5
10073,2011,2,25,3,1041,1440,443,35813,8,6427,14,29,1920,1,0,5,2855,1,7,4,2,4,0,3,1,6,2,1,1,6,4,1,1,1
13350,2013,2,27,14,308,487,230,512,5,13069,6,16,1093,1,0,11,1149,1,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
49688,2013,2,19,25,316,1292,1419,383,3,16932,5,28,1820,1,0,12,1071,1,3,1,0,9,4,3,1,6,2,1,1,6,4,1,1,1
13955,2011,7,15,2011,901,294,307,10722,1,9077,10,46,352,1,0,8,2099,1,3,1,0,7,4,3,1,6,2,2,2,8,6,0,1,1
40918,2011,3,25,35,1013,508,443,24301,5,1377,20,44,986,1,0,8,171,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
13226,2011,8,1,2011,884,941,1037,44318,4,20186,17,5,1210,0,0,4,0,0,4,2,1,3,2,0,2,6,2,1,1,7,5,0,4,3
58334,2013,2,2,23,333,1859,1940,962,3,13091,15,75,577,1,0,8,0,1,4,2,1,7,4,5,3,6,2,1,1,3,0,0,4,3
17545,2013,3,6,8,301,508,479,43543,5,13428,6,96,1191,1,0,4,0,1,3,1,0,3,2,0,2,6,2,3,3,8,6,0,1,1
59015,2011,7,25,4,891,574,443,7259,4,6536,13,121,141,1,0,0,0,1,9,6,3,7,4,0,2,6,2,2,2,7,5,0,6,5
3374,2011,2,14,3,1052,618,746,45683,6,16670,3,34,1405,1,0,8,0,1,0,0,1,7,4,3,1,0,0,0,0,3,0,0,4,3
24887,2013,3,19,14,288,487,230,26748,5,21233,6,16,956,1,0,11,1199,1,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
38209,2013,1,18,38,348,846,932,14075,3,12956,5,32,1489,0,0,3,1787,1,7,4,2,1,1,4,5,6,2,3,3,2,4,1,1,1
