id,year_recorded,month_recorded,day_recorded,age_of_pump,date_recorded_distance_days_20140101
58971,2013,3,26,8,281
44241,2012,10,24,2012,434
50596,2011,7,12,2011,904
27138,2013,2,22,7,313
53968,2012,10,3,2012,455
32153,2012,10,29,2012,429
4774,2011,3,20,16,1018
64997,2011,4,12,16,995
45505,2011,3,9,16,1029
37587,2013,2,7,11,328
32151,2011,8,3,15,882
2266,2011,7,10,2011,906
72015,2013,2,1,28,334
6447,2011,4,7,4,1000
51304,2012,10,15,1,443
13194,2011,8,12,19,873
23601,2011,7,14,2011,902
1911,2013,1,20,28,346
40378,2013,3,14,13,293
36377,2011,4,11,2011,996
73497,2011,7,19,2011,897
58195,2012,11,2,21,425
7888,2013,1,27,31,339
16089,2011,8,3,2011,882
31466,2011,4,3,2011,1004
1190,2013,2,18,36,317
54941,2012,10,7,2012,451
69495,2013,3,21,13,286
22844,2013,1,31,2013,335
218,2012,10,6,2012,452
27253,2011,7,15,2011,901
67692,2013,2,19,5,316
18492,2011,7,30,2011,886
9599,2013,1,23,2013,343
43802,2013,3,28,11,279
1225,2011,8,26,20,859
73926,2012,10,7,2012,451
30884,2011,3,18,6,1020
26211,2011,3,7,2,1031
29350,2011,7,20,2011,896
18003,2011,3,30,7,1008
51744,2011,7,16,2011,900
55976,2011,4,17,2011,990
57366,2011,2,26,11,1040
57720,2011,3,12,9,1026
67243,2013,2,16,5,319
29297,2013,3,24,41,283
17120,2013,2,8,27,327
74151,2012,10,18,2012,440
19560,2013,1,19,2,347
45721,2011,3,23,11,1015
35953,2011,2,25,4,1041
63037,2011,11,3,15,790
23918,2012,10,9,2012,449
42270,2011,8,2,2011,883
53662,2011,3,25,19,1013
39585,2011,6,7,1,939
26532,2011,7,15,2011,901
35641,2012,12,14,20,383
13456,2013,3,22,5,285
9826,2011,3,24,3,1014
69642,2012,10,3,2012,455
62150,2011,4,10,2011,997
33012,2011,7,22,2011,894
34743,2013,2,19,10,316
17503,2011,8,3,2011,882
64658,2011,7,17,2011,899
23059,2011,3,16,1,1022
15706,2011,2,24,26,1042
32388,2011,3,21,11,1017
57458,2011,4,18,2,989
37123,2013,8,3,7,151
35591,2011,4,15,2,992
38154,2011,4,17,2011,990
28938,2011,7,23,15,893
38475,2013,2,14,11,321
73569,2013,2,4,23,331
22601,2011,7,14,2011,902
61099,2013,1,21,4,345
68623,2011,4,3,2011,1004
65279,2011,9,4,33,850
38823,2013,3,1,13,306
47767,2012,10,16,2012,442
3529,2011,3,9,2011,1029
40099,2011,3,9,2,1029
41114,2013,5,4,37,242
59791,2011,3,4,38,1034
22413,2011,4,21,35,986
5816,2013,3,2,13,305
17488,2011,3,18,5,1020
55878,2011,2,28,1,1038
9039,2011,2,27,0,1039
32038,2013,3,7,16,300
22334,2013,2,7,3,328
45745,2013,2,15,3,320
48347,2012,11,7,22,420
28640,2011,2,26,2011,1040
59011,2011,12,3,16,760
37593,2011,8,3,2011,882
33358,2012,11,13,12,414
43581,2013,3,15,5,292
25280,2013,3,19,5,288
60557,2011,4,3,2011,1004
2165,2013,2,26,18,309
19125,2013,2,12,8,323
17968,2013,2,15,5,320
21603,2011,2,20,37,1046
22405,2013,6,3,8,212
28865,2011,4,17,3,990
19791,2011,8,2,2011,883
8537,2012,10,23,2012,435
2736,2012,10,12,2012,446
63397,2013,2,7,23,328
51230,2011,7,23,2011,893
29208,2011,3,3,35,1035
45080,2013,2,13,2,322
17176,2012,10,27,2012,431
60778,2013,1,29,34,337
29356,2011,3,4,38,1034
67922,2011,7,7,1,909
59005,2013,1,23,6,343
38835,2013,3,17,7,290
68479,2011,3,5,26,1033
7456,2013,1,22,1,344
31567,2011,7,19,2011,897
73139,2011,2,26,8,1040
2962,2012,11,12,2012,415
70390,2012,10,1,2012,457
25732,2011,4,16,2011,991
25584,2013,10,2,21,91
29372,2012,10,28,2012,430
40921,2013,3,24,6,283
69444,2013,1,30,29,336
35104,2011,3,7,24,1031
68589,2013,1,22,6,344
70574,2012,10,25,40,433
22063,2011,2,20,27,1046
2108,2011,8,10,2011,875
52855,2011,3,19,7,1019
33982,2013,1,17,18,349
44238,2012,11,3,2012,424
16946,2011,3,21,11,1017
40546,2013,3,20,1,287
3704,2011,3,5,26,1033
23976,2011,3,5,2,1033
14030,2011,8,12,2011,873
71926,2011,2,28,43,1038
26993,2011,2,18,3,1048
29288,2013,2,3,4,332
46904,2011,3,19,2011,1019
45759,2013,2,12,4,323
46124,2012,10,22,21,436
35526,2013,3,3,3,304
15484,2011,4,4,30,1003
47188,2013,3,26,14,281
71479,2013,2,1,12,334
68457,2013,2,17,24,318
19848,2013,2,6,2013,329
12791,2011,3,20,5,1018
68038,2011,4,15,2011,992
59639,2011,7,17,2011,899
25851,2013,2,27,33,308
9996,2011,4,2,2011,1005
2071,2013,3,21,53,286
30602,2013,2,8,35,327
55382,2011,4,15,2011,992
63034,2012,10,7,2012,451
40286,2011,3,15,14,1023
14809,2011,3,22,18,1016
10114,2011,3,29,33,1009
24880,2011,3,24,3,1014
64041,2011,2,28,43,1038
56010,2013,3,8,10,299
14732,2013,3,21,3,286
37029,2013,3,15,3,292
576,2011,3,18,14,1020
6032,2011,2,21,2011,1045
46132,2013,2,16,28,319
8197,2011,7,13,2011,903
21550,2013,2,3,17,332
56307,2011,8,1,2011,884
25246,2011,7,27,2011,889
40511,2011,3,9,0,1029
66411,2013,2,5,9,330
7805,2011,3,9,2,1029
40790,2011,3,30,8,1008
42290,2011,7,28,1,888
30043,2011,7,10,2011,906
43058,2013,1,16,28,350
29982,2011,3,20,7,1018
50020,2011,1,8,2011,1089
29065,2013,2,12,12,323
70972,2012,10,29,8,429
53636,2011,4,16,27,991
4745,2013,3,18,17,289
64471,2013,2,13,16,322
52913,2013,2,15,48,320
42715,2011,8,5,11,880
49806,2013,3,15,3,292
63148,2013,2,22,2013,313
59388,2011,7,16,2011,900
39909,2012,10,20,4,438
12748,2013,3,23,3,284
57622,2013,3,20,6,287
20477,2013,12,3,15,29
70561,2013,1,20,1,346
22129,2011,3,11,14,1027
37575,2011,3,5,1,1033
12770,2011,3,4,16,1034
48545,2013,10,2,21,91
57568,2011,3,28,2011,1010
12819,2011,3,12,2,1026
19597,2011,7,19,2011,897
9524,2011,3,11,0,1027
50583,2013,1,3,38,363
31436,2011,7,21,42,895
36928,2011,3,11,27,1027
7858,2011,4,12,2011,995
23818,2011,6,7,1,939
45436,2011,7,8,2011,908
52259,2011,3,18,1,1020
26794,2013,5,3,5,243
15773,2011,8,9,2011,876
63824,2012,11,8,2012,419
62499,2011,3,26,1,1012
61905,2013,3,20,8,287
45509,2013,12,3,11,29
27163,2013,2,23,37,312
62142,2013,2,3,5,332
40415,2011,7,31,2011,885
17883,2011,3,12,5,1026
3054,2013,6,3,14,212
37695,2013,1,18,11,348
8175,2011,8,13,17,872
64160,2013,2,12,3,323
47266,2013,1,24,15,342
2086,2013,1,10,23,356
29009,2013,4,3,14,273
31970,2011,4,15,2011,992
57546,2013,1,18,2013,348
73943,2011,3,30,9,1008
34274,2013,2,25,21,310
51025,2011,3,13,2011,1025
56500,2011,2,25,5,1041
56864,2013,2,14,1,321
32507,2011,2,23,1,1043
39861,2011,7,27,2011,889
10959,2011,3,8,1,1030
34367,2011,3,24,2011,1014
68974,2011,3,27,2011,1011
57061,2013,3,1,3,306
60024,2012,10,26,2012,432
22970,2011,3,27,2011,1011
19208,2011,3,27,26,1011
67080,2011,8,17,25,868
20456,2013,1,25,2013,341
39217,2011,3,19,2011,1019
68241,2013,2,1,11,334
5168,2011,3,22,9,1016
17563,2013,2,5,0,330
53297,2013,2,11,1,324
13366,2013,3,18,41,289
58707,2013,6,3,11,212
20850,2011,3,11,6,1027
54589,2011,3,4,16,1034
2047,2011,7,21,2011,895
16049,2013,2,22,2,313
5504,2013,3,7,11,300
29659,2011,3,6,26,1032
37580,2011,2,23,33,1043
30180,2013,2,28,23,307
54904,2013,1,28,52,338
36227,2013,2,18,13,317
32213,2011,3,26,29,1012
31857,2011,4,15,2,992
9194,2013,1,30,2,336
66667,2011,2,25,28,1041
55393,2012,11,4,24,423
10821,2011,7,30,2011,886
69267,2013,3,19,10,288
33369,2011,4,16,2011,991
38547,2013,2,14,3,321
35129,2013,3,22,13,285
57549,2011,3,23,0,1015
19979,2011,4,18,17,989
65158,2013,3,18,5,289
62736,2011,3,21,3,1017
47475,2011,2,28,8,1038
68430,2012,11,12,2012,415
15515,2013,1,22,16,344
40798,2011,7,22,2011,894
5147,2011,3,8,1,1030
48189,2012,10,21,2012,437
51568,2013,2,4,3,331
66846,2013,2,18,7,317
6530,2011,3,17,19,1021
8781,2013,7,3,5,182
32354,2013,8,3,4,151
22455,2012,10,18,2012,440
72856,2011,3,18,2011,1020
17953,2011,3,9,19,1029
65291,2013,3,3,1,304
38519,2013,2,24,2013,311
55587,2013,2,12,16,323
45225,2012,10,12,2012,446
59373,2012,10,18,2012,440
57099,2011,3,14,2011,1024
24397,2013,11,3,14,59
18872,2013,1,27,3,339
48249,2013,1,27,34,339
5146,2011,3,17,19,1021
43381,2011,3,8,31,1030
6182,2011,7,18,2011,898
7137,2013,3,23,18,284
63489,2011,7,6,2011,910
3361,2011,7,13,2011,903
6243,2011,7,26,2011,890
53546,2011,8,1,2011,884
53234,2011,7,28,2011,888
69963,2013,2,15,19,320
65829,2013,2,15,41,320
27623,2013,1,27,40,339
16716,2013,3,19,14,288
61965,2013,3,16,35,291
55702,2013,2,16,25,319
14548,2013,1,29,30,337
45791,2013,2,2,8,333
21687,2011,3,23,1,1015
40366,2013,3,25,8,282
41347,2011,12,3,13,760
74031,2011,3,31,2011,1007
57967,2013,9,2,21,121
69231,2011,3,14,22,1024
43807,2013,1,24,38,342
49363,2013,1,21,36,345
17136,2012,10,4,2012,454
35555,2013,1,23,19,343
66131,2011,7,22,33,894
66992,2013,2,3,4,332
9764,2012,10,22,2012,436
61018,2013,3,26,35,281
70667,2011,4,7,2011,1000
50122,2011,3,10,2011,1028
59290,2013,1,26,19,340
6336,2011,8,5,2011,880
32934,2013,5,4,13,242
67851,2011,7,22,7,894
41291,2011,8,23,21,862
32640,2012,10,29,2012,429
39893,2013,5,4,5,242
29867,2013,2,26,3,309
29673,2012,10,23,22,435
56043,2013,2,19,43,316
55353,2011,3,17,1,1021
34706,2011,3,10,17,1028
30455,2012,10,24,2012,434
31066,2011,7,28,2011,888
31665,2013,1,20,28,346
20687,2013,2,17,5,318
21318,2011,3,14,19,1024
46581,2013,3,18,33,289
28154,2013,2,9,33,326
56252,2011,3,18,26,1020
36146,2013,3,6,34,301
31354,2013,2,11,7,324
3304,2011,3,13,1,1025
50123,2013,3,7,33,300
59854,2013,5,4,3,242
7801,2011,7,25,2011,891
744,2013,1,23,6,343
60902,2013,1,31,10,335
70950,2013,1,20,2013,346
45295,2013,2,4,2013,331
16312,2012,10,28,2012,430
72110,2013,2,19,35,316
51895,2011,3,28,2011,1010
7682,2013,1,25,39,341
2233,2013,2,22,11,313
52621,2013,2,24,2013,311
44762,2011,3,16,2,1022
63560,2012,10,15,2012,443
67034,2011,7,7,2011,909
19641,2012,10,17,2012,441
68408,2013,4,4,13,272
48485,2011,8,5,2011,880
37245,2013,2,14,23,321
52201,2013,3,21,35,286
17419,2012,10,25,2012,433
3900,2013,2,13,20,322
25315,2011,4,11,2011,996
2665,2011,7,9,2011,907
48255,2013,3,30,53,277
67078,2011,7,9,2011,907
44377,2011,4,5,2011,1002
20386,2011,8,4,33,881
49387,2011,3,1,29,1037
47042,2011,3,14,12,1024
41338,2011,4,10,27,997
36177,2011,3,19,14,1019
71709,2011,3,15,29,1023
16272,2011,4,7,2011,1000
7086,2013,3,16,33,291
50650,2011,7,24,17,892
31183,2011,3,8,18,1030
64951,2011,3,20,2011,1018
70851,2013,3,30,6,277
25457,2013,3,16,33,291
967,2013,1,30,9,336
4155,2011,4,12,2011,995
12510,2013,1,16,9,350
28656,2011,3,30,8,1008
69139,2013,3,15,8,292
27247,2011,3,18,37,1020
71426,2011,3,2,27,1036
60365,2013,3,22,13,285
67748,2013,2,10,2013,325
54666,2011,3,22,35,1016
52492,2013,2,3,16,332
60174,2013,1,21,2013,345
58626,2013,1,23,3,343
59730,2013,2,21,7,314
40424,2013,4,4,8,272
60664,2011,8,8,2011,877
1179,2013,3,30,6,277
18104,2011,4,14,2011,993
4449,2013,1,25,5,341
27584,2011,3,11,2011,1027
74051,2011,3,14,3,1024
27912,2012,10,8,2012,450
3825,2011,7,30,2011,886
4166,2011,8,17,35,868
48278,2011,4,3,2011,1004
56868,2011,8,20,2011,865
31192,2011,7,21,2011,895
33666,2013,2,5,6,330
29824,2011,7,19,2011,897
19547,2013,1,17,8,349
68987,2011,8,6,2011,879
56625,2012,12,13,14,384
1303,2012,10,23,2012,435
3444,2013,3,16,13,291
8277,2013,7,3,7,182
70981,2011,7,25,2011,891
47733,2011,7,25,2011,891
43658,2013,1,24,2013,342
42705,2011,7,19,1,897
30246,2011,4,13,31,994
17172,2011,3,24,3,1014
7484,2011,4,13,2011,994
59925,2011,8,3,2011,882
1620,2012,10,18,2012,440
14511,2012,10,25,12,433
66991,2013,9,3,14,120
41277,2011,7,23,2011,893
31221,2011,4,2,1,1005
30323,2011,3,18,2011,1020
31733,2011,3,10,23,1028
69672,2011,3,5,9,1033
70973,2013,1,29,35,337
39171,2013,1,28,21,338
6445,2011,8,3,9,882
40425,2013,2,14,11,321
58081,2011,4,7,2011,1000
12388,2013,1,19,33,347
51086,2013,3,12,3,295
67429,2013,2,18,38,317
69807,2011,4,4,2011,1003
70757,2013,2,2,3,333
59378,2013,3,15,3,292
34883,2013,2,18,7,317
19428,2013,3,2,41,305
63468,2012,10,28,25,430
29161,2011,8,22,21,863
38156,2012,10,21,2012,437
60647,2011,8,2,2011,883
45520,2011,3,22,13,1016
60022,2013,2,12,4,323
64200,2013,2,20,2013,315
12767,2011,7,24,2011,892
9032,2013,8,3,14,151
16728,2011,7,19,2011,897
28709,2011,3,1,7,1037
37498,2012,10,25,2012,433
25832,2011,3,4,50,1034
56919,2011,2,27,1,1039
55217,2013,2,6,2013,329
18463,2011,7,22,2011,894
26763,2011,4,17,2011,990
55635,2011,3,16,1,1022
59365,2013,2,19,2013,316
74161,2013,3,21,53,286
62115,2013,2,16,10,319
73612,2013,3,14,45,293
3804,2011,4,1,2011,1006
6326,2011,3,22,15,1016
11018,2013,3,15,4,292
60488,2011,3,19,2011,1019
62189,2013,1,22,38,344
3401,2011,3,11,3,1027
67880,2013,5,3,8,243
54302,2011,4,1,2011,1006
8442,2011,3,23,21,1015
31731,2012,10,24,2012,434
4800,2013,3,18,4,289
50237,2011,8,5,0,880
44909,2011,4,20,2011,987
29163,2011,7,18,2011,898
41719,2011,7,12,2011,904
30215,2013,2,18,26,317
66030,2013,3,30,6,277
10181,2013,3,12,13,295
39595,2011,4,12,16,995
73313,2013,2,5,2,330
3488,2011,2,2,30,1064
66870,2011,3,8,40,1030
21601,2013,1,17,30,349
55459,2013,2,19,19,316
46790,2013,1,27,5,339
41757,2011,3,19,3,1019
62362,2013,2,4,2,331
60099,2011,3,11,14,1027
60121,2013,2,17,23,318
28697,2013,2,15,2013,320
42045,2011,3,8,39,1030
3939,2013,3,3,5,304
52993,2011,3,26,2011,1012
55356,2013,1,19,31,347
55904,2011,7,8,2011,908
60811,2011,9,4,33,850
49256,2013,2,4,1,331
48115,2013,2,6,18,329
1675,2013,1,16,4,350
56491,2013,2,18,43,317
9517,2013,1,24,15,342
38772,2011,7,23,2011,893
32927,2011,3,21,11,1017
12653,2011,4,12,2011,995
12219,2011,7,29,2011,887
16930,2011,8,5,37,880
71591,2013,7,3,14,182
62244,2011,8,3,2011,882
29306,2011,4,17,2011,990
1357,2011,3,17,8,1021
48977,2011,3,6,15,1032
62875,2011,7,26,2011,890
14027,2011,3,10,4,1028
25026,2011,8,3,0,882
66041,2011,2,19,36,1047
37570,2013,1,30,7,336
58214,2011,3,5,3,1033
64681,2011,8,1,2011,884
68212,2012,11,12,25,415
45733,2011,8,11,2011,874
61737,2011,3,21,5,1017
297,2013,2,13,11,322
20323,2011,2,18,6,1048
57684,2011,4,17,2011,990
6377,2011,1,4,33,1093
39361,2013,2,16,23,319
34466,2011,3,3,3,1035
44276,2013,6,3,0,212
27192,2011,2,20,1,1046
20947,2013,1,22,2013,344
12223,2013,2,25,4,310
2948,2011,2,25,2,1041
67642,2011,3,17,2011,1021
13801,2011,3,13,3,1025
62813,2013,1,16,2013,350
61223,2013,3,26,14,281
65246,2011,7,16,2011,900
7374,2011,11,3,0,790
14069,2013,1,29,26,337
53486,2011,7,18,22,898
33384,2013,2,3,2013,332
61114,2011,3,17,1,1021
58914,2012,10,11,2012,447
3035,2013,1,20,2,346
21372,2013,3,23,3,284
54471,2013,11,3,5,59
42687,2013,1,24,43,342
32121,2011,7,28,2011,888
38616,2011,4,17,2011,990
72447,2013,2,27,23,308
37746,2011,3,17,34,1021
7336,2011,3,15,2011,1023
8144,2013,1,17,6,349
23635,2011,4,3,5,1004
55308,2013,2,8,37,327
11269,2011,8,4,33,881
39226,2012,10,14,2012,444
1783,2013,2,20,52,315
46385,2011,3,3,15,1035
45046,2013,9,3,6,120
65079,2011,3,31,2011,1007
46361,2011,3,17,1,1021
73770,2011,2,26,31,1040
16919,2012,10,24,2012,434
8460,2013,3,13,18,294
18661,2011,2,27,1,1039
26990,2013,1,30,13,336
45211,2012,11,3,2012,424
21427,2011,3,30,2011,1008
49697,2013,2,17,1,318
23340,2011,3,17,3,1021
25847,2011,7,22,33,894
57231,2013,2,23,2,312
66192,2011,1,3,2,1094
59479,2013,2,12,5,323
67218,2013,2,7,2013,328
51421,2013,4,3,11,273
27635,2013,5,3,19,243
62407,2011,8,1,2011,884
42961,2011,3,20,16,1018
24814,2013,2,25,2,310
33612,2012,10,30,2012,428
54658,2011,3,29,2011,1009
66745,2012,10,10,2012,448
53894,2011,7,24,2011,892
51456,2013,12,3,15,29
47185,2011,3,19,2011,1019
43357,2011,3,20,2,1018
34320,2012,10,22,2012,436
46976,2011,2,28,5,1038
47991,2004,7,1,2004,3471
46980,2013,3,27,23,280
23617,2011,7,6,2011,910
7055,2011,4,8,2011,999
28718,2011,4,10,2011,997
66341,2011,3,1,27,1037
51945,2012,10,8,2012,450
66434,2011,8,3,2011,882
30691,2011,3,16,25,1022
44106,2013,2,17,20,318
36796,2011,2,21,24,1045
6229,2011,8,4,2011,881
7128,2011,7,18,2011,898
72812,2011,3,3,8,1035
46071,2011,7,20,2011,896
58893,2011,3,13,2011,1025
19293,2011,4,10,2011,997
3169,2011,7,10,2011,906
64312,2011,7,12,2011,904
45441,2011,3,28,33,1010
2083,2011,7,6,2011,910
38789,2011,2,27,5,1039
12988,2011,7,21,2011,895
2089,2013,2,27,2,308
24987,2011,11,3,15,790
46586,2011,2,15,1,1051
193,2011,7,30,2011,886
39445,2013,2,17,21,318
68204,2011,7,18,2011,898
15038,2013,2,16,10,319
39403,2011,3,8,26,1030
48741,2013,3,6,41,301
65167,2013,3,20,12,287
5348,2013,1,16,35,350
36296,2013,1,11,33,355
69362,2011,7,22,2011,894
57474,2011,4,18,2011,989
36104,2011,4,16,2,991
15400,2013,2,19,35,316
35950,2013,2,18,12,317
33803,2011,3,26,33,1012
30008,2012,11,7,2012,420
36350,2013,2,16,3,319
20223,2011,3,19,1,1019
28847,2013,2,22,50,313
37534,2011,7,19,2011,897
22636,2011,7,20,3,896
66558,2013,2,8,3,327
24340,2011,7,15,2011,901
22615,2011,3,27,2011,1011
17108,2013,3,23,8,284
8534,2011,3,23,2011,1015
13806,2012,10,21,2012,437
66662,2013,2,1,24,334
10224,2011,2,26,37,1040
7269,2011,3,5,2,1033
72059,2011,2,28,7,1038
18251,2011,2,20,3,1046
56276,2011,3,24,2011,1014
51925,2011,3,7,24,1031
30368,2013,1,21,32,345
16524,2011,2,26,3,1040
44876,2011,7,30,2011,886
66831,2011,7,7,2011,909
49656,2013,1,28,5,338
24856,2013,2,11,2013,324
23569,2011,8,2,2011,883
63620,2011,3,29,2011,1009
33811,2011,3,28,2011,1010
18696,2011,3,26,13,1012
22915,2011,7,30,13,886
66426,2013,4,3,11,273
71686,2011,3,18,5,1020
48435,2011,7,13,2011,903
65729,2013,3,23,50,284
72970,2013,1,24,28,342
67840,2013,3,13,2,294
52785,2013,2,10,28,325
32252,2013,2,1,9,334
26809,2013,2,7,1,328
67915,2013,5,3,52,243
37078,2011,2,25,23,1041
25968,2011,7,27,2011,889
5745,2013,2,14,17,321
71954,2013,2,7,27,328
56705,2011,7,8,2011,908
64589,2011,3,28,29,1010
6169,2012,11,13,2012,414
72178,2011,7,29,2011,887
66075,2012,10,30,0,428
27223,2013,2,25,39,310
70248,2013,3,28,43,279
66951,2011,3,8,1,1030
46735,2011,3,14,21,1024
72599,2011,8,14,2011,871
41900,2011,3,26,2011,1012
24914,2012,10,18,2012,440
57745,2012,10,26,2012,432
60889,2013,7,3,14,182
11000,2013,1,30,1,336
70942,2013,1,28,14,338
66067,2013,2,16,3,319
20267,2012,10,30,14,428
65480,2012,10,4,2012,454
41179,2011,3,10,3,1028
17323,2013,3,23,3,284
53928,2012,10,7,2012,451
58044,2011,7,6,2011,910
53651,2011,2,23,4,1043
26986,2013,3,23,13,284
69445,2013,2,16,5,319
12511,2013,1,26,53,340
583,2011,3,8,6,1030
52130,2013,2,3,28,332
58723,2013,2,13,23,322
73642,2011,3,29,4,1009
8951,2011,3,16,39,1022
45940,2013,3,22,50,285
30614,2011,2,22,19,1044
27244,2013,1,16,7,350
3008,2013,2,24,39,311
35228,2013,1,18,4,348
66515,2013,1,23,2013,343
13442,2013,1,17,4,349
54762,2013,1,19,7,347
68283,2011,4,14,2011,993
44475,2013,3,17,13,290
35463,2011,11,3,15,790
70025,2011,7,21,2011,895
54568,2012,10,24,13,434
6249,2013,2,2,35,333
6576,2013,2,8,2013,327
61416,2013,2,26,13,309
36803,2013,2,13,2,322
60627,2011,3,30,2011,1008
73240,2013,2,6,2,329
32613,2011,7,14,2011,902
48089,2013,2,5,16,330
33479,2011,3,4,8,1034
61003,2011,8,19,2011,866
26182,2013,3,11,41,296
36399,2013,3,23,3,284
19242,2013,1,19,7,347
38729,2011,3,23,0,1015
69791,2013,1,29,33,337
19530,2011,3,3,8,1035
41196,2011,4,7,4,1000
52248,2011,7,8,2011,908
13926,2011,3,21,2011,1017
29887,2011,8,5,2011,880
12680,2011,2,20,5,1046
56485,2013,1,27,5,339
17905,2011,3,29,2011,1009
38145,2012,10,21,2012,437
994,2012,10,23,2012,435
69185,2011,7,12,2011,904
16521,2013,2,10,19,325
70028,2011,3,13,2,1025
44996,2011,3,14,7,1024
55109,2013,3,23,35,284
34262,2011,3,22,31,1016
14365,2011,2,25,6,1041
30130,2011,2,23,26,1043
32263,2011,3,2,1,1036
5153,2011,3,10,2011,1028
63791,2011,3,5,3,1033
26538,2011,8,26,19,859
40408,2013,1,31,37,335
25579,2013,2,26,14,309
64128,2013,1,30,16,336
17972,2013,3,4,9,303
5366,2013,1,30,37,336
31167,2011,7,19,2011,897
14188,2011,3,15,8,1023
11758,2013,2,23,1,312
13865,2012,10,27,2012,431
191,2013,2,25,13,310
66049,2013,2,15,15,320
66152,2012,11,2,2012,425
25880,2011,7,8,2011,908
47080,2011,7,28,2011,888
28141,2011,3,4,16,1034
39319,2012,10,3,2012,455
607,2011,7,22,2011,894
12033,2013,1,29,43,337
71649,2013,2,2,19,333
15367,2013,1,29,23,337
32355,2013,1,29,5,337
7097,2012,11,13,2012,414
57844,2013,3,5,9,302
67187,2013,3,13,13,294
24595,2011,7,13,2011,903
61495,2013,3,16,13,291
54397,2013,2,17,24,318
58871,2013,2,1,1,334
57461,2013,1,28,5,338
20901,2013,3,19,5,288
12911,2011,3,4,16,1034
65373,2011,7,28,1,888
37863,2013,2,14,13,321
41323,2011,4,13,2011,994
44272,2012,10,17,2012,441
47443,2013,2,3,30,332
44588,2011,3,21,11,1017
40086,2012,12,14,0,383
42994,2013,1,18,2013,348
60636,2013,7,4,5,181
61644,2013,1,30,6,336
70926,2013,1,30,15,336
41155,2011,3,4,4,1034
62524,2013,2,20,27,315
58162,2011,3,24,25,1014
70691,2011,3,20,31,1018
10095,2012,11,3,2012,424
61251,2012,10,8,2012,450
11796,2013,2,11,2013,324
69100,2012,10,1,2012,457
40913,2012,11,4,4,423
58964,2013,1,19,3,347
34681,2013,2,8,3,327
26208,2012,10,12,2012,446
51389,2011,4,11,2011,996
70729,2011,4,13,2011,994
41305,2013,1,16,3,350
71542,2013,1,3,1,363
19644,2013,1,17,2013,349
25183,2013,2,9,6,326
30777,2011,7,9,2011,907
28264,2011,7,6,2011,910
72117,2013,2,16,39,319
52542,2013,3,23,6,284
17048,2013,1,20,14,346
73440,2013,7,3,24,182
20618,2013,2,5,8,330
4035,2013,1,22,38,344
37766,2013,2,26,4,309
44906,2013,2,2,2013,333
20046,2012,10,24,2012,434
40652,2011,3,20,29,1018
66003,2011,2,26,27,1040
20355,2012,10,15,2012,443
57522,2013,1,29,2013,337
8267,2011,4,8,2011,999
30223,2013,1,4,11,362
65204,2012,11,12,25,415
69057,2011,7,5,2011,911
62688,2011,7,8,2011,908
22107,2013,3,4,37,303
34067,2011,8,9,2011,876
866,2012,10,21,2012,437
69740,2013,3,16,2013,291
54355,2011,4,3,2011,1004
5370,2011,8,11,2011,874
53423,2013,3,6,2,301
20647,2011,3,23,18,1015
64778,2013,1,23,2013,343
10155,2013,2,4,6,331
16981,2012,10,18,2012,440
10649,2013,2,15,36,320
19623,2013,1,25,2013,341
16107,2013,3,20,18,287
8650,2011,3,2,2,1036
603,2011,7,5,2011,911
68098,2011,7,5,2011,911
48135,2011,2,25,23,1041
54517,2011,7,6,2011,910
48387,2013,1,15,28,351
4235,2011,2,24,3,1042
18260,2011,8,16,2011,869
55200,2013,2,7,1,328
24996,2013,2,4,2013,331
63375,2012,10,27,14,431
17484,2013,1,18,4,348
59409,2011,2,19,3,1047
33193,2013,2,4,2013,331
64824,2011,4,2,36,1005
45716,2012,10,29,2012,429
5320,2011,3,12,10,1026
28038,2011,2,27,4,1039
10519,2011,3,18,37,1020
44585,2011,8,9,31,876
5651,2011,8,2,2011,883
63041,2013,2,17,1,318
22133,2011,7,14,2011,902
31344,2011,3,26,15,1012
29565,2013,1,24,31,342
33845,2011,3,4,1,1034
27916,2013,1,28,12,338
49118,2013,3,25,43,282
51591,2011,7,16,39,900
30928,2012,11,6,2012,421
71134,2013,1,29,25,337
30022,2012,10,17,2012,441
43391,2011,4,6,2011,1001
46088,2013,2,15,17,320
58708,2011,3,28,2011,1010
30380,2013,2,27,1,308
16096,2011,7,23,2011,893
73714,2011,3,4,7,1034
19287,2013,1,28,33,338
44671,2011,3,15,12,1023
30606,2011,7,21,33,895
37535,2011,4,12,2011,995
26115,2012,10,11,2012,447
26583,2013,2,23,1,312
16674,2011,3,26,7,1012
5404,2011,4,7,2011,1000
21546,2011,2,28,5,1038
73899,2011,3,24,12,1014
3543,2013,2,16,28,319
37479,2013,1,18,13,348
59966,2011,8,5,2011,880
41285,2013,1,20,19,346
24036,2011,7,24,3,892
14912,2012,10,6,2012,452
71392,2011,2,20,16,1046
27735,2013,1,16,18,350
65884,2011,7,31,2011,885
46650,2011,3,27,2011,1011
17520,2012,10,24,2012,434
42355,2011,3,5,1,1033
23327,2011,2,27,5,1039
36665,2013,4,4,13,272
48818,2013,1,23,17,343
20319,2011,8,4,2011,881
63923,2011,3,6,1,1032
56832,2012,10,8,2012,450
69116,2011,4,8,2011,999
23928,2011,7,29,2011,887
22279,2013,3,3,2013,304
18712,2013,7,3,14,182
25708,2013,2,3,4,332
42075,2011,3,1,29,1037
